Tabela;Campo;Elemento dados;Tipo dados;Compri;Casas decimais;Descrição Breve;Grupo;unity_catalog_path;business_name;table_description
PA0001;GRANT_NBR;;STRING;;;Grant number for grant management (public sector/research).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Grant Number;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;GRPVL;;STRING;;;Group value for HR groupings.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Group Value;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;GSBER;;STRING;;;Business area for HR cost allocation.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Business Area (HR);HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;HISTO;;STRING;;;Flag indicating this is a historical (archived) infotype record.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Historical Record;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ITBLD;;STRING;;;Infotype screen group controlling field display.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;IT Screen Group;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ITXEX;;STRING;;;Indicator that an infotype text record exists.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Text Exists;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;JUPER;;STRING;;;Juridical person indicator (for legal entity classification).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Jur. Person;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;KOKRS;;STRING;;;Controlling area code. Top-level Controlling (CO) organizational unit (4-char).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Controlling Area;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;KOSTL;;STRING;;;Cost center for cost allocation (10-char). Links to CO-CCA module.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Cost Center;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;MANDT;;STRING;;;SAP client (mandant) code. Partition key for all SAP tables. Always '100' for this dataset.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Client;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;MONTH;;INT;;;Partition month (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Month;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;MSTBR;;STRING;;;Legal entity (company subsidiary) code for the employee.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Legal Entity;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;OBJPS;;STRING;;;Object part for plan version in organizational management.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Object Part;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ORDEX;;STRING;;;Controlling order number for cost allocation.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Order Number;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ORGEH;;STRING;;;Organizational unit (department/team) to which the employee belongs. Links to HR OM.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Organizational Unit;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;OTYPE;;STRING;;;Object type in HR Organizational Management (O=Org Unit, S=Position, P=Person).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Object Type;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;PERNR;;STRING;;;HR employee personnel number (8-digit, zero-padded). Links to HR infotype tables (PA0001).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Employee Personnel Number;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;PERSG;;STRING;;;Employee group (e.g. Active, Retiree, Trainee).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Employee Group;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;PERSK;;STRING;;;Employee subgroup for detailed HR categorization.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Employee Subgroup;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;PLANS;;STRING;;;Position code occupied by the employee. Links to HR OM position master.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Position;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;PREAS;;STRING;;;Reason code for the last personnel action (e.g. hire, transfer, termination).;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Reason for Action;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;REFEX;;STRING;;;Reference enhancement field for customer-specific use.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Reference Field;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;RESE1;;STRING;;;Reserved field for future use or customer enhancement.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Reserved 1;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;RESE2;;STRING;;;Reserved field for future use or customer enhancement.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Reserved 2;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SACHA;;STRING;;;Personnel clerk responsible code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Clerk;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SACHP;;STRING;;;Payroll clerk responsible code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Payroll Clerk;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SACHZ;;STRING;;;Time management clerk responsible code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Time Clerk;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SBMOD;;STRING;;;Work schedule rule code defining working time pattern.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Work Schedule Rule;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SEQNR;;STRING;;;Sequence number for infotype records with the same validity dates.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Sequence Number;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SGMNT;;STRING;;;Segment code for segment reporting under IFRS 8.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Segment;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SNAME;;STRING;;;Employee name in a formatted/sorted version for search.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Formatted Name;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SPRPS;;STRING;;;Lock indicator for the infotype record.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Locked Record;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;STELL;;STRING;;;Job code (job title template). Multiple positions can share the same job.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Job;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;SUBTY;;STRING;;;Subtype of the infotype record for further classification.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Subtype;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;TS_LOAD;;TIMESTAMP;;;UTC timestamp when the record was last loaded into the Data Lake (Bronze layer). Used for incremental control.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Load Timestamp;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;UNAME;;STRING;;;Username of the person who last changed the record.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Changed By;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;VDSK1;;STRING;;;Organizational key for authorization checks in HR.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Organizational Key;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;WERKS;;STRING;;;Plant code (4-char). Represents a manufacturing or distribution facility. Key in MARC, MARD, T001W.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Plant;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;YEAR;;INT;;;Partition year (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Year;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZAREA_CORP;;STRING;;;Custom field: corporate business area code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Corporate Area;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZAREA_CORP_TXT;;STRING;;;Custom field: description of the corporate business area.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Corporate Area Text;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZUN_DIRETORIA;;STRING;;;Custom field: directorate organizational unit code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Directorate Unit;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZUN_DIRET_TXT;;STRING;;;Custom field: description of the directorate unit.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Directorate Text;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZUN_GERENCIAL;;STRING;;;Custom field: management unit code.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Management Unit;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
PA0001;ZZUN_GEREN_TXT;;STRING;;;Custom field: description of the management unit.;;prd_h2l.db_prep_h2l_sap_ep0.tb_pa0001;Management Unit Text;HR Infotype 0001 - Organizational Assignment (HR). One record per employee validity period. Defines org unit, position, cost center. UC uses ENAME instead of VORNA+NACHN.
T001L;DAY;;INT;;;Partition day (integer). Part of the Delta Lake partition scheme: YEAR/MONTH/DAY.;;prd_gvr.db_prep_gvr_sap_rp0.tb_t001l;Day;Storage Locations (MM-WM Org). Configuration table defining storage locations within plants. One record per WERKS+LGORT combination.
T001L;DISKZ;;STRING;;;Storage location MRP indicator controlling how stock is included in planning.;;prd_gvr.db_prep_gvr_sap_rp0.tb_t001l;Storage Location IND;Storage Locations (MM-WM Org). Configuration table defining storage locations within plants. One record per WERKS+LGORT combination.
T001L;KUNNR;;STRING;;;Unique customer identifier (10-digit, zero-padded). Links to KNA1 master data.;;prd_gvr.db_prep_gvr_sap_rp0.tb_t001l;Customer Number;Storage Locations (MM-WM Org). Configuration table defining storage locations within plants. One record per WERKS+LGORT combination.
T001L;LGOBE;;STRING;;;Text description of the storage location.;;prd_gvr.db_prep_gvr_sap_rp0.tb_t001l;Storage Location Description;Storage Locations (MM-WM Org). Configuration table defining storage locations within plants. One record per WERKS+LGORT combination.
T001L;LGORT;;STRING;;;Storage location within a plant (4-char). Key in MARD, T001L.;;prd_gvr.db_prep_gvr_sap_rp0.tb_t001l;Storage Location;Storage Locations (MM-WM Org). Configuration table defining storage locations within plants. One record per WERKS+LGORT combination.
